id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13513696,2BR South End Splendor w/ Private Deck,48600417,Max,,South End,42.33935,-71.07939,Entire home/apt,150,91,0,,,1,0
13515084,"Allston, Close to Harvard Business School + BU F",19548932,Yi,,Allston,42.35796,-71.12944,Private room,73,91,163,2020-05-31,3.09,4,309
13530359,Summer sublet in Allston (from 05/14),40220824,Gerard,,Allston,42.35585,-71.13042,Private room,42,91,1,2016-09-02,0.02,1,0
13546414,Walk To Beach or City 2 - Spacious Room,30342817,Piter & Stacy,,Dorchester,42.31778,-71.05794,Private room,51,1,268,2020-10-06,5.10,4,361
13547301,Boston Large Modern Newly Renovated Bi-Level,57402911,Georgia,,Roslindale,42.2876,-71.12994,Entire home/apt,200,3,101,2020-10-12,1.92,2,227
13555596,Beautifully renovated one bedroom,9974234,Richard,,South Boston,42.33732,-71.0287,Entire home/apt,100,91,1,2016-08-18,0.02,1,0
13578425,"Small Room near Redline & Commuter Rail, Renovated",18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,37,91,2,2017-11-23,0.04,31,365
13594886,"Modern Guest Room, Private Bath near airport/city",5997103,Andrea And Tivan,,East Boston,42.36813,-71.03471,Private room,162,1,551,2020-10-04,10.50,2,0
13613229,~*30min to Downtown*~ THE COSMOPOLITAN,14016102,Jovan,,Hyde Park,42.26176,-71.11774,Entire home/apt,71,1,162,2020-03-31,3.77,3,171
13613812,A Very Large Room - Lt Green Room,18479599,Agnieszka,,Dorchester,42.32594,-71.05818,Private room,100,91,0,,,8,365
13652844,Beautiful 2-bed near Downtown Boston!,20415645,Chris,,Fenway,42.34283,-71.08988,Entire home/apt,125,91,10,2016-08-30,0.19,1,90
13656969,Brighton - Cozy and Quiet Room in a Clean House,77158766,Eunice,,Brighton,42.35917,-71.1451,Private room,40,91,7,2019-08-17,0.14,5,365
13657486,"Large, modern 2br, 2ba renovated 6/16 with patio",79348179,Jeff,,Leather District,42.35126,-71.05816,Entire home/apt,3999,180,4,2016-08-26,0.08,1,362
13672165,"Open, light-filled condo in South Boston/South End",15166663,Tomo,,South Boston,42.34264,-71.05336,Entire home/apt,125,91,0,,,1,0
13675884,Near Redline & Commuter Rail Renovated Clean Sunny,18517776,Huggy,,Dorchester,42.30536,-71.07221,Private room,38,91,2,2016-10-09,0.04,31,365
13684319,Quiet room Peaceful neighborhood Close to Harvard,77158766,Eunice,,Brighton,42.35928,-71.14504,Private room,40,91,8,2019-12-20,0.16,5,365
13686161,Sonder | Winthrop Square | Warm 1BR,12243051,Sonder,,Downtown,42.35537,-71.05993,Entire home/apt,96,30,46,2019-12-09,0.89,29,328
13697676,Calm and cozy room in clean Apt,16052189,Jonathan,,Hyde Park,42.23561,-71.13156,Private room,28,91,10,2020-10-02,0.23,8,364
13714817,Abigayle's Bed and Breakfast M263 Q3a,32532791,Marie,,Fenway,42.35021,-71.09801,Private room,175,2,59,2020-03-08,1.17,9,202
13719227,Peaceful neighborhood Quiet room Close to Harvard,77158766,Eunice,,Brighton,42.36069,-71.14521,Private room,40,91,6,2019-06-01,0.12,5,365
13723404,Sonder | Winthrop Square | Modern 1BR,12243051,Sonder,,Downtown,42.35463,-71.05948,Entire home/apt,96,30,57,2019-12-22,1.11,29,315
13796564,Marie's Pied a Terre,81103542,Marie,,Roxbury,42.32299,-71.08145,Private room,75,91,4,2016-09-22,0.08,1,0
13810937,1 Bedroom in Beacon Hill,15681500,Jay,,Beacon Hill,42.35972,-71.06998,Private room,85,91,2,2016-07-17,0.04,1,0
13829133,Sunny studio in JP!,45771009,Riyo,,Jamaica Plain,42.31798,-71.10875,Entire home/apt,75,3,215,2020-03-15,4.44,1,320
13830152,Room in a house 3 min to T stop-10 min to downtown,21745230,Jurek,,Charlestown,42.38344,-71.07748,Private room,59,28,28,2019-08-18,0.55,11,146
13863117,Cozy room(A) near T and downtown Boston,19008767,Ellen,,South Boston,42.34062,-71.0491,Private room,89,3,26,2018-11-13,0.50,7,166
13864196,"Pleasant room(B)Near T,downtown, convention center",19008767,Ellen,,South Boston,42.33932,-71.04907,Private room,109,90,41,2019-05-27,0.79,7,364
13864415,"Comfy room (C) near T, convention center, downtown",19008767,Ellen,,South Boston,42.33893,-71.04987,Private room,109,91,35,2019-07-31,0.67,7,364
13866351,Beautiful and Cozy Entire Apt in Boston,45694133,Dawn,,Dorchester,42.30003,-71.0788,Entire home/apt,185,5,64,2020-10-20,1.75,2,216
13907143,Bright and very spacious private room,3155386,Lissette,,Hyde Park,42.23643,-71.1288,Private room,42,91,7,2016-10-04,0.14,1,0
13908031,"Modern Room, Private Bath near airport & city",5997103,Andrea And Tivan,,East Boston,42.36914,-71.03512,Private room,158,1,142,2020-02-15,2.72,2,0
13924495,"4B2B Near T, Boston downtown, Convention Center",19008767,Ellen,,South Boston,42.33928,-71.04911,Entire home/apt,399,3,42,2019-09-26,0.82,7,351
13926284,"Beacon Hill Apt, close to Red line and Downtown",62271680,Agathe & Morgan,,Beacon Hill,42.36006,-71.06927,Entire home/apt,150,91,2,2016-08-15,0.04,1,0
13937181,Private Room in Cozy Home,82861960,Lelia,,Roslindale,42.27687,-71.13571,Private room,50,2,101,2020-02-29,1.95,2,0
13951579,TWO FLOOR CONDO W/ PRIVATE DECK & ROOF DECK,73203009,Alex,,Charlestown,42.3827,-71.07054,Entire home/apt,153,91,17,2017-11-19,0.41,1,0
13959444,Beautiful Boston Brownstone,21609039,Susan,,Roxbury,42.34029,-71.08362,Entire home/apt,400,3,54,2020-10-18,1.04,3,350
13978700,Luxury Sunny Hill Suite G 3,14785487,Aihua,,Roxbury,42.31064,-71.08445,Entire home/apt,450,28,9,2019-04-01,0.19,4,364
13993185,Charming Beacon Hill One Bedroom,83554697,Ashley,,Beacon Hill,42.35945,-71.06742,Entire home/apt,89,28,212,2020-09-26,4.08,1,262
14035943,Gorgeous 3BR/3BA duplex Parking. Ctr. Boston MG-1,5578043,Dror,,North End,42.36424,-71.0526,Entire home/apt,349,2,110,2020-09-10,2.29,4,338
14057466,"2 BR | 1 BA  Close to DWTN & Medical, Free PRKG",30314324,Eileen,,Jamaica Plain,42.31316,-71.11279,Entire home/apt,140,5,113,2020-09-26,2.20,2,285
14071446,Twins in a peaceful room.,18896448,Sandy,,Jamaica Plain,42.32206,-71.11328,Private room,65,91,8,2016-12-06,0.15,2,0
14086516,# friendly family home,27871799,Althea,,Mattapan,42.27601,-71.07694,Private room,55,1,30,2019-10-14,0.58,6,317
14086550,3rd flr hide-away in beautiful home in Central JP,7878244,Una,,Jamaica Plain,42.31085,-71.11672,Entire home/apt,99,3,84,2019-12-14,1.71,1,296
14091605,⍟ Lofty South End Room with Street Parking! ⍟,12452436,Drew,,South End,42.3403,-71.07483,Private room,100,5,101,2020-10-07,1.95,2,58
14105971,Tranquil Treetop Loft,79103444,Bruce,,Jamaica Plain,42.30873,-71.11014,Entire home/apt,149,2,224,2020-10-19,4.33,1,164
14109003,"3rd floor condo, 2 bedrooms, 2 decks",22290246,Kevin,,Jamaica Plain,42.32241,-71.1145,Entire home/apt,100,91,0,,,1,0
14181217,Brookline - Mod Apartment in Classic Neighborhood,85909964,John,,Allston,42.35195,-71.12295,Entire home/apt,300,3,40,2020-09-06,0.79,1,151
14196181,"NUSubmarine.#Boston,NU,Berklee,NEC,+Easy public T",50437930,Misha,,Roxbury,42.33742,-71.08301,Entire home/apt,186,30,145,2020-08-20,2.97,3,28
14204600,North End 2 BR | 1 BA Duplex in Little Italy,9410008,Jason,,North End,42.36704,-71.05376,Entire home/apt,185,10,186,2020-10-04,3.61,15,348
14205208,"Spectacular, Beacon Hill 2 Bedroom with roof deck",4061992,Ben,,Beacon Hill,42.36008,-71.0677,Entire home/apt,225,28,4,2016-09-19,0.08,1,262
14242888,Blue Family  bedroom,27871799,Althea,,Mattapan,42.27508,-71.07769,Private room,55,1,65,2019-11-04,1.27,6,296
14254537,Luxury condo in the heart of JP,11722054,Nina,,Jamaica Plain,42.31281,-71.11031,Entire home/apt,200,4,14,2020-08-20,0.27,1,0
14303090,Cozy Remodeled Compact  Apartment,8015347,Edwin,,West Roxbury,42.27318,-71.16433,Entire home/apt,125,1,111,2020-03-01,2.16,1,296
14319414,Luxury 2BD Southie Condo Near Seaport w/ Roof Deck,66436691,Andrew & Jen,,South Boston,42.34141,-71.0513,Entire home/apt,425,7,40,2020-09-07,0.81,1,88
14368660,Private Room - Commonwealth Avenue,69884462,Syed,,Fenway,42.34881,-71.10644,Private room,65,91,14,2018-07-21,0.27,1,0
14414473,Modern living in a conveniently located brownstone,5654336,Bill,,Roxbury,42.32902,-71.09231,Entire home/apt,125,91,88,2019-11-24,1.72,1,322
14424180,"Downtown Crossing ARTlab, 2 Bedroom 1 Bath",20857768,Compass,,Downtown,42.35553,-71.06081,Entire home/apt,135,9,35,2020-09-30,0.71,22,34
14426987,Urban oasis: 2 pvt rooms+guest bath,31367270,Brad,,Roxbury,42.32825,-71.09298,Private room,95,2,101,2020-02-16,1.98,1,0
14448479,French Tudor suite in Chestnut Hill,88978197,Sonia,,West Roxbury,42.30404,-71.15942,Private room,120,91,83,2019-10-20,1.62,1,362
14452500,1 Bedroom in prime North End,3387042,Nirmal,,North End,42.36795,-71.05487,Entire home/apt,110,91,18,2017-07-04,0.36,1,0
14460344,"Friendly Single Bed near Harvard, BU & BC",89089164,Ellen,,Brighton,42.3446,-71.15152,Private room,80,91,8,2017-03-12,0.16,1,0
14469894,Experience ARTlab Back Bay,71393113,Eric,,Back Bay,42.34797,-71.08789,Entire home/apt,135,10,12,2020-01-03,0.24,5,56
14470701,Renovated near Redline/Commuter Rail 4 Harvard MIT,18517776,Huggy,,Dorchester,42.30555,-71.0723,Private room,36,91,3,2017-09-06,0.06,31,365
14472483,Sonder | Financial District | Stunning 2BR,12243051,Sonder,,Downtown,42.35825,-71.05445,Entire home/apt,162,30,86,2019-12-07,1.71,29,329
14474114,Awesome Room near T,89230454,Asad,,Jamaica Plain,42.29463,-71.1158,Private room,45,91,9,2017-09-03,0.18,1,90
14486237,Boston @ Its Finest,71393113,Eric,,Fenway,42.34634,-71.08974,Entire home/apt,131,10,25,2020-09-16,0.49,5,73
14539326,Andrew Sq Room Close to T&Shops 2,18479599,Agnieszka,,Dorchester,42.32604,-71.05954,Private room,75,91,3,2017-08-03,0.06,8,365
14566378,Convenient Location Private 1 Bdr 1st Floor Apt,25938192,Elena,,Jamaica Plain,42.31766,-71.10992,Entire home/apt,135,3,53,2020-10-12,1.72,2,326
14566386,Fully-Equipped Private 1 Bedroom 2nd Floor Apt,25938192,Elena,,Jamaica Plain,42.31637,-71.10975,Entire home/apt,135,3,140,2020-10-19,2.84,2,296
14573951,Welcoming 2 Bedroom Apt - Close proximity to MBTA,90309322,Kevin,,Jamaica Plain,42.29974,-71.11361,Entire home/apt,150,2,107,2020-10-10,2.18,1,222
14585335,SPACIOUS TOWNHOUSE with Essential Amenities,90419082,Camille,,Mattapan,42.27535,-71.06926,Entire home/apt,181,3,45,2020-03-02,0.92,2,306
14600925,Comfy & Private Room w/ Airbed by the Red Line!,16186589,Marie,,Dorchester,42.30377,-71.06885,Private room,32,30,9,2019-09-01,0.19,25,364
14603013,Back Bay Pied a Terre. Fabulous location!,16708213,Leigh Ann,,Back Bay,42.35342,-71.07647,Entire home/apt,140,91,162,2019-12-29,3.22,1,296
14677678,Charming 3 BR Home in Quiet Boston Neighborhood,65498878,Donna,,West Roxbury,42.29434,-71.14773,Entire home/apt,250,32,38,2020-06-24,0.76,1,0
14682588,Be in the Heart of Boston,71393113,Eric,,Fenway,42.34699,-71.08886,Entire home/apt,135,10,44,2020-09-20,0.87,5,58
14682931,"Charming room, in hip JP near The T  #2",30490577,Lori,,Jamaica Plain,42.31765,-71.10049,Private room,80,28,197,2020-03-14,3.91,3,90
14704252,Modern 3.5 BR Single Family Home,24358957,Bill,,South Boston,42.33229,-71.05333,Entire home/apt,800,2,17,2019-09-06,0.39,1,358
14744481,Sonder | Winthrop Square | Simple Studio,12243051,Sonder,,Downtown,42.35387,-71.05977,Entire home/apt,94,30,28,2019-12-08,0.56,29,337
14744525,Sonder | Financial District | Modern 2BR,12243051,Sonder,,Downtown,42.35807,-71.05328,Entire home/apt,162,30,52,2019-09-12,1.04,29,346
14747561,Very Affordable & Cozy Room with Airbed!,16186589,Marie,,Dorchester,42.3033,-71.07267,Private room,34,30,7,2019-10-28,0.14,25,364
14770892,"Victorian Charm, Modern Living: South End/Back Bay",34055750,Philip And Ann,,South End,42.34531,-71.06883,Entire home/apt,300,2,145,2020-10-14,2.88,1,333
14778561,"Mt Restmore, COZY spacious and Clean",44581223,Andre,,Hyde Park,42.2528,-71.11493,Private room,51,2,42,2020-09-18,0.83,4,0
14820482,Historic townhouse in the heart of Boston,92648590,Paul,,Chinatown,42.34767,-71.06768,Entire home/apt,293,3,111,2020-10-12,2.23,1,125
14824684,Abigayle's Bed and Breakfast M263 King/Singles,32532791,Marie,,Fenway,42.35046,-71.10162,Private room,175,2,46,2019-12-05,0.91,9,203
14825159,Abigayle's Bed and Breakfast Single M263 S3,32532791,Marie,,Fenway,42.34992,-71.09619,Private room,130,2,49,2020-03-16,0.98,9,203
14843050,The apartment you were looking for!,92878185,Victor,,South Boston,42.34043,-71.05195,Private room,155,1,33,2019-11-04,0.65,1,359
14868157,"Charming room, in hip JP near The T  #1",30490577,Lori,,Jamaica Plain,42.31689,-71.10005,Private room,70,2,230,2020-09-27,4.57,3,0
14873100,"Large room, 2nd floor, wood floor",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,56,5,74,2020-08-01,1.49,4,99
14897997,Sonder | Financial District | Chic 2BR,12243051,Sonder,,Downtown,42.35887,-71.05312,Entire home/apt,175,30,56,2019-12-06,1.12,29,283
14900386,Large Room near Boston Landing/Harvard Sq,91411121,Moon,,Allston,42.35302,-71.13912,Private room,119,91,13,2018-08-22,0.26,3,179
14918032,Luxurious and Spacious 3 BR private apt near train,44617326,Caroline,,East Boston,42.37768,-71.03071,Entire home/apt,279,91,48,2019-08-27,0.96,3,238
14924831,"New Construction Comfort, Easy To Get Everywhere",93820834,Maria,,Charlestown,42.38369,-71.06752,Private room,125,3,22,2020-03-01,0.45,3,0
14928333,Spacious Private Room in Southie.,36238029,Tucker,,South Boston,42.33631,-71.04961,Private room,105,91,15,2017-08-18,0.30,2,365
14928666,Pied-à-Terre on The Hill,11709426,Hunter,,Beacon Hill,42.35914,-71.06346,Entire home/apt,98,91,3,2017-07-04,0.06,1,0
14936017,☆SPECTACULAR CONDO☆ minutes from downtown!,90606566,Slava,,East Boston,42.36763,-71.0367,Entire home/apt,178,91,245,2019-08-25,4.89,2,0
14943350,219 on the Ocean with Private Bath,72139831,Robin,,Dorchester,42.30908,-71.04843,Private room,97,1,206,2020-09-20,4.12,3,358
14950089,"""Casita"" on the Water",92691757,Melissa,,Charlestown,42.37002,-71.06078,Private room,239,1,36,2019-09-26,0.72,3,177
14970501,"CDC cleaning, Modern, Spacious, 2Bedroom + Balcony",546854,Sanjay,,Brighton,42.3466,-71.13643,Entire home/apt,190,32,41,2020-08-31,0.82,1,41
14993599,"Enjoy private entrance and bath, walk to subway.",94533288,Franklin H.,,Dorchester,42.31237,-71.05103,Private room,105,3,99,2020-08-15,2.00,1,267
14995433,LUXURY APARTMENT IN THE HEART OF DOWNTOWN BOSTON,72392354,MariaLuisa,,Chinatown,42.35044,-71.06038,Entire home/apt,199,91,7,2017-03-21,0.14,1,0
15016872,Washer+Dryer+Parking!*Private suite*Cul de sac*,34614605,Zvi,,Brighton,42.34109,-71.15681,Entire home/apt,71,2,125,2020-10-20,3.32,1,36
15018607,"Cute 1 bedroom in East Boston,  close to airport",94792025,Cloe,,East Boston,42.37033,-71.03767,Entire home/apt,90,1,270,2020-10-18,5.40,1,155
15020558,Spacious & Elegant Charlestown Condo Near Downtown,199789,John,,Charlestown,42.37819,-71.06674,Entire home/apt,155,91,13,2017-04-18,0.26,1,0
15041925,Walk to Head of the Charles ! Lrg Private bedroom,9795590,Patrick,,Brighton,42.35436,-71.14886,Private room,104,91,7,2018-10-23,0.14,2,89
15048978,Boston South End Condo - Loft & Working Wood Stove,12581156,Chip,,South End,42.33594,-71.07578,Entire home/apt,156,29,127,2020-03-01,2.64,1,326
15068710,"1 BR Lux Furn Apt, WiFi, On-Site Parking, & View",95297525,Carlo And Sandra,,South Boston,42.33468,-71.04475,Entire home/apt,195,25,113,2020-03-19,2.29,1,0
15071413,☆FABULOUS CONDO☆ minutes from downtown!,90606566,Slava,,East Boston,42.36544,-71.03325,Entire home/apt,159,91,276,2019-09-28,5.55,2,0
15073943,2 Bedroom in Beacon Hill,4020046,Krysti,,Beacon Hill,42.35838,-71.06878,Entire home/apt,250,91,1,2016-09-24,0.02,4,0
15085512,Cozy private  room,95460673,Jacinter,,Roxbury,42.32386,-71.07511,Private room,53,91,41,2019-10-10,0.83,2,364
15122796,Cozy private quiet room,95460673,Jacinter,,Roxbury,42.32245,-71.07355,Private room,60,91,53,2019-11-10,1.06,2,364
15126633,Sonder | Winthrop Square | Bold 1BR,12243051,Sonder,,Downtown,42.3554,-71.05818,Entire home/apt,96,30,34,2020-01-19,0.68,29,328
15127120,Sonder | Winthrop Square | Sleek Studio,12243051,Sonder,,Downtown,42.35536,-71.05847,Entire home/apt,94,30,69,2019-12-22,1.40,29,358
15131365,"Location, Location, Location",47142052,Jeff And Eileen,,South Boston,42.32984,-71.0329,Entire home/apt,189,2,85,2020-10-14,1.74,1,46
15147053,Historic JP Brownstone with Parking. Pets Welcome!,14630158,Lynel,,Jamaica Plain,42.30849,-71.10801,Entire home/apt,83,2,232,2020-10-20,4.78,1,44
15148487,BEAUTIFUL BEACON HILL 2 BEDROOM!,3731207,Kaitlyn,,Beacon Hill,42.35681,-71.07164,Entire home/apt,192,5,218,2020-10-12,4.42,3,328
15172518,Spacious | Cozy | Brownstone on Comm | 1BR 1 BA #1,814298,Thatch,,Back Bay,42.34991,-71.09034,Entire home/apt,149,28,52,2020-06-30,1.31,84,151
15177273,Renovated House Clean Room near Orange line & Park,18517776,Huggy,,Roxbury,42.31313,-71.09335,Private room,36,91,2,2017-11-21,0.04,31,365
15222140,North End Efficient 3 BR | 1 BA in Little Italy,9410008,Jason,,North End,42.3671,-71.05376,Entire home/apt,196,10,155,2020-10-05,3.13,15,350
15232309,The Canopy,25844594,Forrest,,Roxbury,42.32791,-71.09234,Entire home/apt,350,2,14,2019-05-19,0.29,1,0
15251516,Sunny 1-bed apt in central Boston's Bay Village,96990964,Duncan,,Bay Village,42.35044,-71.06848,Entire home/apt,160,2,145,2020-03-01,3.07,1,116
15256830,Savin Hill by the Sea with Private Bath,72139831,Robin,,Dorchester,42.3083,-71.04644,Private room,100,1,194,2020-10-10,3.98,3,354
15267276,Brand New 1BR Apt! Full Kitchen | Pool | Boston,95459395,Bluebird,,Chinatown,42.35247,-71.06158,Entire home/apt,229,9,1,2017-01-13,0.02,26,347
15281436,Charming Oasis Near Downtown & Airport,5618949,Alan,,East Boston,42.37685,-71.03116,Entire home/apt,92,3,58,2020-09-14,1.29,4,172
15296865,"Spectacular 1 Bedroom Condo, Walkable  to Anywhere",1012005,Josh,,Bay Village,42.34887,-71.06924,Entire home/apt,590,91,0,,,1,0
15313517,Modern + Cool Spacious Studio Steps to the Subway,85533422,Justin Henry & Jorge,,Dorchester,42.31173,-71.0497,Entire home/apt,140,91,104,2019-10-20,2.11,1,59
15337363,Sonder | Winthrop Square | Charming 1BR,12243051,Sonder,,Downtown,42.35393,-71.05847,Entire home/apt,96,30,49,2020-02-01,1.00,29,228
15338096,Sonder | Winthrop Square | Airy Studio,12243051,Sonder,,Downtown,42.35443,-71.05861,Entire home/apt,94,30,29,2020-02-04,0.60,29,340
15340831,Sonder | Winthrop Square | Bright Studio,12243051,Sonder,,Downtown,42.35578,-71.05933,Entire home/apt,94,30,37,2020-03-10,0.76,29,335
15341441,Sonder | Winthrop Square | Vibrant 1BR,12243051,Sonder,,Downtown,42.35513,-71.05799,Entire home/apt,96,30,18,2019-10-06,0.37,29,326
15342033,Sonder | Winthrop Square | Smart Studio,12243051,Sonder,,Downtown,42.35427,-71.06,Entire home/apt,94,30,58,2020-01-04,1.19,29,323
15344876,Large room in beautiful Victorian,15198549,Felicia,,Roxbury,42.31793,-71.0945,Private room,45,91,6,2018-08-11,0.12,2,364
15375825,Sonder | Winthrop Square | Unique Studio,12243051,Sonder,,Downtown,42.35464,-71.05833,Entire home/apt,94,30,25,2019-05-27,0.51,29,358
15376003,Spacious 1BR w/Full Bath on Dorchester Heights,98244983,Kevin And Diane,,South Boston,42.33385,-71.04569,Private room,77,2,159,2020-10-18,3.31,1,167
15390344,Sonder | Winthrop Square | Artsy Studio,12243051,Sonder,,Downtown,42.3552,-71.05843,Entire home/apt,126,30,24,2019-12-28,0.49,29,365
15390808,Sonder | Winthrop Square | Lively Studio,12243051,Sonder,,Downtown,42.3551,-71.05775,Entire home/apt,94,30,43,2019-12-30,0.88,29,358
15405175,Fully Renovated 1 bedroom near Airport,98610252,Kyle,,East Boston,42.37993,-71.02925,Entire home/apt,151,2,112,2020-10-18,2.30,1,27
15407065,Sonder | Winthrop Square | Lovely 2BR,12243051,Sonder,,Downtown,42.35383,-71.05922,Entire home/apt,119,30,68,2020-02-11,1.39,29,302
15407347,Sonder | Winthrop Square | Lovely 1BR,12243051,Sonder,,Downtown,42.35422,-71.0598,Entire home/apt,96,30,79,2020-02-23,1.62,29,147
15407480,Sonder | Winthrop Square | Lovely Studio,12243051,Sonder,,Downtown,42.35406,-71.05919,Entire home/apt,126,30,52,2020-08-18,1.06,29,339
15444930,Sonder | Winthrop Square | Sunny Studio,12243051,Sonder,,Downtown,42.35459,-71.05791,Entire home/apt,94,30,39,2020-01-10,0.81,29,346
